p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
6.13417865605e-06	0.000248476074015	GO:0030018	c	3	Z disc	308; 845; 1674; 2318; 3856; 10529	ENSG00000118729; ENSG00000175084; ENSG00000164111; ENSG00000128591; ENSG00000078114; ENSG00000170421	112	112
7.99968870233e-06	0.00145594334382	GO:0030029	b	3	actin filament-based process	845; 1674; 1832; 2764; 3856; 5588; 5590; 10529; 55971; 54566; 221692; 10602	ENSG00000065675; ENSG00000197045; ENSG00000175084; ENSG00000096696; ENSG00000095203; ENSG00000067606; ENSG00000078114; ENSG00000112137; ENSG00000118729; ENSG00000006453; ENSG00000170421; ENSG00000163171	631	630
1.15377147158e-05	0.000248476074015	GO:0042383	c	3	sarcolemma	308; 1674; 2318; 3856; 5588; 7871	ENSG00000065675; ENSG00000175084; ENSG00000164111; ENSG00000128591; ENSG00000170421; ENSG00000163681	125	125
1.26343766448e-05	0.000248476074015	GO:0031674	c	3	I band	308; 845; 1674; 2318; 3856; 10529	ENSG00000118729; ENSG00000175084; ENSG00000164111; ENSG00000128591; ENSG00000078114; ENSG00000170421	127	127
2.33268700033e-05	0.00640525109314	GO:0071417	b	4	cellular response to organonitrogen compound	308; 824; 845; 999; 1316; 5588; 5590; 6935; 55971; 9734	ENSG00000065675; ENSG00000118729; ENSG00000048052; ENSG00000164111; ENSG00000039068; ENSG00000148516; ENSG00000162909; ENSG00000067082; ENSG00000006453; ENSG00000067606	484	481
2.52875377191e-05	0.0011885142728	GO:0005911	c	2	cell-cell junction	308; 999; 1674; 1832; 3856; 5590; 8825; 9076; 54566	ENSG00000111052; ENSG00000175084; ENSG00000164111; ENSG00000096696; ENSG00000095203; ENSG00000170421; ENSG00000039068; ENSG00000163347; ENSG00000067606	386	386
2.56273695699e-05	0.00110197689151	GO:0008092	m	3	cytoskeletal protein binding	824; 999; 1674; 2318; 2764; 6279; 10529; 80346; 55971; 54566; 57111; 221692; 10602	ENSG00000078114; ENSG00000197045; ENSG00000175084; ENSG00000006453; ENSG00000128591; ENSG00000095203; ENSG00000132698; ENSG00000039068; ENSG00000143546; ENSG00000162909; ENSG00000112137; ENSG00000168476; ENSG00000163171	831	829
3.37052531232e-05	0.00633658758717	GO:0031032	b	5	actomyosin structure organization	845; 3856; 5588; 10529; 54566; 221692	ENSG00000065675; ENSG00000118729; ENSG00000095203; ENSG00000078114; ENSG00000112137; ENSG00000170421	151	151
4.44393186947e-05	0.00404397800121	GO:0097435	b	3	supramolecular fiber organization	845; 1674; 1832; 2764; 3856; 5588; 10529; 55971; 221692; 10602	ENSG00000065675; ENSG00000197045; ENSG00000175084; ENSG00000096696; ENSG00000078114; ENSG00000112137; ENSG00000118729; ENSG00000006453; ENSG00000170421; ENSG00000163171	521	519
6.79203878202e-05	0.00640525109314	GO:0030036	b	4	actin cytoskeleton organization	845; 2764; 3856; 5588; 5590; 55971; 10529; 54566; 221692; 10602	ENSG00000065675; ENSG00000197045; ENSG00000095203; ENSG00000067606; ENSG00000078114; ENSG00000112137; ENSG00000118729; ENSG00000006453; ENSG00000170421; ENSG00000163171	547	546
7.8854606817e-05	0.00457356719539	GO:0044763	b	2	single-organism cellular process	308; 659; 824; 845; 999; 1316; 1674; 1832; 1845; 2313; 2318; 2591; 5903; 2713; 2764; 2766; 3577; 3708; 3856; 4241; 5046; 5588; 5590; 5814; 6279; 6480; 6935; 7051; 8821; 8825; 9076; 9423; 9462; 9734; 10529; 79073; 80223; 80346; 55971; 81579; 123099; 84230; 84440; 119391; 25805; 54463; 54566; 22841; 23228; 57111; 57118; 57402; 221692; 26751; 27165; 10602; 54495; 22903	ENSG00000065675; ENSG00000197045; ENSG00000175084; ENSG00000108861; ENSG00000048052; ENSG00000166479; ENSG00000131242; ENSG00000132698; ENSG00000143546; ENSG00000110108; ENSG00000170421; ENSG00000229894; ENSG00000123739; ENSG00000111052; ENSG00000150995; ENSG00000035115; ENSG00000128591; ENSG00000073849; ENSG00000039068; ENSG00000075391; ENSG00000151702; ENSG00000065621; ENSG00000168476; ENSG00000095739; ENSG00000137198; ENSG00000132640; ENSG00000146676; ENSG00000095203; ENSG00000148516; ENSG00000078114; ENSG00000163464; ENSG00000112137; ENSG00000092295; ENSG00000006453; ENSG00000183049; ENSG00000109452; ENSG00000065320; ENSG00000118729; ENSG00000135423; ENSG00000153201; ENSG00000164111; ENSG00000154822; ENSG00000096696; ENSG00000107560; ENSG00000115339; ENSG00000154153; ENSG00000067606; ENSG00000189334; ENSG00000163975; ENSG00000162909; ENSG00000067082; ENSG00000171488; ENSG00000163347; ENSG00000163171; ENSG00000156675; ENSG00000140479; ENSG00000204217; ENSG00000168350	10315	10274
8.13474413323e-05	0.00640525109314	GO:1901699	b	4	cellular response to nitrogen compound	308; 824; 845; 999; 1316; 5588; 5590; 6935; 55971; 9734	ENSG00000065675; ENSG00000118729; ENSG00000048052; ENSG00000164111; ENSG00000039068; ENSG00000148516; ENSG00000162909; ENSG00000067082; ENSG00000006453; ENSG00000067606	561	558
9.1831556891e-05	0.00640525109314	GO:0007010	b	4	cytoskeleton organization	824; 845; 1674; 1832; 2764; 3856; 5588; 5590; 6279; 55971; 10529; 54566; 221692; 10602	ENSG00000065675; ENSG00000078114; ENSG00000197045; ENSG00000175084; ENSG00000096696; ENSG00000095203; ENSG00000067606; ENSG00000143546; ENSG00000162909; ENSG00000112137; ENSG00000118729; ENSG00000006453; ENSG00000170421; ENSG00000163171	1078	1075
9.81591695243e-05	0.00144784775048	GO:0030017	c	3	sarcomere	308; 845; 1674; 2318; 3856; 10529	ENSG00000118729; ENSG00000175084; ENSG00000164111; ENSG00000128591; ENSG00000078114; ENSG00000170421	183	183
0.000135449974725	0.00821729846667	GO:0032989	b	3	cellular component morphogenesis	659; 845; 3856; 4241; 5588; 5590; 6480; 9423; 10529; 25805; 57111; 10602; 22903	ENSG00000065675; ENSG00000065320; ENSG00000095739; ENSG00000118729; ENSG00000132640; ENSG00000073849; ENSG00000067606; ENSG00000132698; ENSG00000163975; ENSG00000078114; ENSG00000170421; ENSG00000204217; ENSG00000163171	978	976
0.000159572495778	0.00374995365079	GO:0044449	c	2	contractile fiber part	308; 845; 1674; 2318; 3856; 10529	ENSG00000118729; ENSG00000175084; ENSG00000164111; ENSG00000128591; ENSG00000078114; ENSG00000170421	200	200
0.000165983569168	0.0043103125358	GO:0016528	c	4	sarcoplasm	845; 2318; 3708; 79073	ENSG00000128591; ENSG00000150995; ENSG00000118729; ENSG00000110108	68	68
0.000170876983364	0.0020163484037	GO:0043296	c	3	apical junction complex	999; 5590; 8825; 9076; 54566	ENSG00000039068; ENSG00000163347; ENSG00000111052; ENSG00000067606; ENSG00000095203	128	128
0.000176615739091	0.00406216199908	GO:0005515	m	2	protein binding	308; 659; 824; 845; 999; 1316; 1674; 1832; 1845; 2313; 2318; 2591; 5903; 2764; 3577; 3708; 3856; 4241; 5046; 5588; 5590; 5814; 6279; 6480; 6935; 7051; 7733; 7871; 8821; 8825; 9076; 9423; 9455; 9462; 9734; 10472; 10529; 23219; 80223; 80346; 55971; 116496; 51278; 84230; 84440; 119391; 25805; 54463; 54566; 22841; 23228; 57111; 57118; 57402; 221692; 26751; 27165; 10602; 54495	ENSG00000065675; ENSG00000197045; ENSG00000175084; ENSG00000108861; ENSG00000048052; ENSG00000167384; ENSG00000166479; ENSG00000131242; ENSG00000132698; ENSG00000143546; ENSG00000135842; ENSG00000170421; ENSG00000112137; ENSG00000111052; ENSG00000150995; ENSG00000035115; ENSG00000128591; ENSG00000073849; ENSG00000183049; ENSG00000039068; ENSG00000143756; ENSG00000075391; ENSG00000151702; ENSG00000162783; ENSG00000065621; ENSG00000168476; ENSG00000095739; ENSG00000179456; ENSG00000146676; ENSG00000095203; ENSG00000148516; ENSG00000078114; ENSG00000163464; ENSG00000103942; ENSG00000092295; ENSG00000006453; ENSG00000163681; ENSG00000109452; ENSG00000065320; ENSG00000118729; ENSG00000135423; ENSG00000153201; ENSG00000164111; ENSG00000154822; ENSG00000096696; ENSG00000107560; ENSG00000115339; ENSG00000154153; ENSG00000067606; ENSG00000189334; ENSG00000163975; ENSG00000162909; ENSG00000067082; ENSG00000171488; ENSG00000163347; ENSG00000156675; ENSG00000140479; ENSG00000204217; ENSG00000163171	10836	10777
0.000182470101005	0.00255458141406	GO:0030016	c	5	myofibril	308; 845; 1674; 2318; 3856; 10529	ENSG00000118729; ENSG00000175084; ENSG00000164111; ENSG00000128591; ENSG00000078114; ENSG00000170421	206	205
0.000185040694018	0.00841935157784	GO:0032879	b	3	regulation of localization	308; 659; 845; 999; 1832; 5903; 3708; 5588; 5590; 6279; 9423; 9734; 9917; 79073; 80223; 84230; 25805; 54566; 57111; 57118; 57402; 27165	ENSG00000065675; ENSG00000048052; ENSG00000143546; ENSG00000110108; ENSG00000116199; ENSG00000150995; ENSG00000039068; ENSG00000095739; ENSG00000095203; ENSG00000135423; ENSG00000183049; ENSG00000065320; ENSG00000118729; ENSG00000153201; ENSG00000164111; ENSG00000096696; ENSG00000132698; ENSG00000189334; ENSG00000171488; ENSG00000156675; ENSG00000067606; ENSG00000204217	2448	2440
0.000242003125579	0.0043103125358	GO:0043292	c	4	contractile fiber	308; 845; 1674; 2318; 3856; 10529	ENSG00000118729; ENSG00000175084; ENSG00000164111; ENSG00000128591; ENSG00000078114; ENSG00000170421	217	216
0.000250880279405	0.023582746264	GO:0055002	b	5	striated muscle cell development	845; 2318; 3856; 9734; 10529	ENSG00000128591; ENSG00000078114; ENSG00000118729; ENSG00000170421; ENSG00000048052	139	139
0.000252340357352	0.00918518900761	GO:0071495	b	3	cellular response to endogenous stimulus	308; 659; 824; 845; 999; 1316; 2591; 5046; 5588; 5590; 6935; 9734; 55971; 25805	ENSG00000065675; ENSG00000095739; ENSG00000118729; ENSG00000048052; ENSG00000164111; ENSG00000115339; ENSG00000067606; ENSG00000039068; ENSG00000148516; ENSG00000162909; ENSG00000067082; ENSG00000006453; ENSG00000140479; ENSG00000204217	1188	1184
